"OriginalPath","MovedTo","Timestamp"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.145.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.145.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.146.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.146.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.147.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.147.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.148.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.148.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.149.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.149.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.15.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.15.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.150.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.150.diff.txt","8/31/2025 11:32:40 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.151.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.151.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.152.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.152.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.153.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.153.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.154.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.154.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.155.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.155.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.156.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.156.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.157.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.157.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.158.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.158.diff.txt","8/31/2025 11:32:41 PM"
