"OriginalPath","MovedTo","Timestamp"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\BuildServices.kt.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_BuildServices.kt.1.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\BuildType.java.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_BuildType.java.1.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\BuildType.java.2.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_BuildType.java.2.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\DefaultBuildController.java.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_DefaultBuildController.java.1.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\DefaultBuildIdentifier.java.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_DefaultBuildIdentifier.java.1.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\esbuild.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_esbuild.1.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\esbuild.2.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_esbuild.2.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\GradleBuild.java.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_GradleBuild.java.1.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\InterpretationSchemaBuilder.kt.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_InterpretationSchemaBuilder.kt.1.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_last-build.bin.1.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.2.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_last-build.bin.2.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.3.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_last-build.bin.3.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.4.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_last-build.bin.4.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.5.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_last-build.bin.5.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.6.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_last-build.bin.6.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.7.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_last-build.bin.7.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\last-build.bin.8.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_last-build.bin.8.diff.txt","9/1/2025 12:04:52 AM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_package_org.gradle.initialization.buildsrc.BuildSrcProjectConfigurationAction.1.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\package_package_package_org.gradle.initialization.buildsrc.BuildSrcProjectConfigurationAction.1.diff.txt","9/1/2025 12:04:52 AM"
