"OriginalPath","MovedTo","Timestamp"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.120.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.120.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.121.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.121.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.122.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.122.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.123.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.123.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.124.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.124.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.125.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.125.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.126.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.126.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.127.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.127.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.128.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.128.diff.txt","8/31/2025 11:39:12 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.129.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.129.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.13.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.13.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.130.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.130.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.131.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.131.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.132.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.132.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.133.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.133.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.134.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.134.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.135.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.135.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.136.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.136.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.137.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.137.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.138.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.138.diff.txt","8/31/2025 11:39:13 PM"
